cv_acc,cv_acc_nc,cv_acc_pc,cv_f1,data_name,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_acc_nc,test_acc_pc,test_f1,is_normalized
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,6.2105263157894735,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,6.2105263157894735,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,6.2105263157894735,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,6.2105263157894735,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.5859375,0.875,0.296875,0.3570691434468524,GTZAN,meansvm,6.2105263157894735,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.390625,0.5,0.5,0.2808988764044944,GTZAN,meansvm,6.2105263157894735,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,6.2105263157894735,1.1721022975334791e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,6.2105263157894735,2.5929437974046673e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,6.2105263157894735,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,6.2105263157894735,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,6.2105263157894735,2.8072162039411807e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.71875,0.703125,0.734375,0.7133204633204633,GTZAN,meansvm,6.2105263157894735,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.359375,0.5,0.5,0.26436781609195403,GTZAN,meansvm,6.2105263157894735,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7421875,0.71875,0.765625,0.7481343283582089,GTZAN,meansvm,6.2105263157894735,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.4375,0.5,0.5,0.3043478260869565,GTZAN,meansvm,6.2105263157894735,6.723357536499334e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.71875,0.640625,0.796875,0.7384615384615385,GTZAN,meansvm,6.2105263157894735,1.487352107293512e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,6.2105263157894735,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,6.2105263157894735,7.278953843983159e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.4375,0.5,0.5,0.3043478260869565,GTZAN,meansvm,6.2105263157894735,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.375,0.5,0.5,0.2727272727272727,GTZAN,meansvm,6.2105263157894735,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,6.2105263157894735,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.75,0.6875,0.8125,0.7639257294429709,GTZAN,meansvm,6.2105263157894735,0.0017433288221999908,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,6.2105263157894735,0.003856620421163472,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.515625,0.5454545454545454,0.5151515151515151,0.3663682864450129,GTZAN,meansvm,6.2105263157894735,0.008531678524172814,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.6875,0.8055555555555556,0.6349206349206349,0.6253469010175763,GTZAN,meansvm,6.2105263157894735,0.018873918221351,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8203125,0.7990196078431373,0.8509803921568628,0.8234608208955223,GTZAN,meansvm,6.2105263157894735,0.041753189365604085,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.84375,0.7823529411764706,0.907843137254902,0.8528138528138528,GTZAN,meansvm,6.2105263157894735,0.09236708571873883,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8203125,0.875,0.765625,0.8098360655737704,GTZAN,meansvm,6.2105263157894735,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8984375,0.8911330049261084,0.9113300492610836,0.9001928640308582,GTZAN,meansvm,6.2105263157894735,0.452035365636024,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.9375,0.9393939393939394,0.9393939393939394,0.9374389051808406,GTZAN,meansvm,6.2105263157894735,1.0,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.4375,0.5,0.5,0.3043478260869565,GTZAN,meansvm,11.421052631578947,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,1.1721022975334791e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,11.421052631578947,2.5929437974046673e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,11.421052631578947,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,11.421052631578947,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,2.8072162039411807e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,11.421052631578947,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.6328125,0.765625,0.5,0.5383022774327122,GTZAN,meansvm,11.421052631578947,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.75,0.71875,0.78125,0.7548387096774193,GTZAN,meansvm,11.421052631578947,6.723357536499334e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,11.421052631578947,1.487352107293512e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,7.278953843983159e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,11.421052631578947,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,11.421052631578947,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7578125,0.734375,0.78125,0.7617702448210921,GTZAN,meansvm,11.421052631578947,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,11.421052631578947,0.0017433288221999908,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5142857142857142,0.5142857142857142,0.34299516908212563,GTZAN,meansvm,11.421052631578947,0.003856620421163472,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.75,0.7043010752688172,0.8020527859237536,0.7553763440860215,GTZAN,meansvm,11.421052631578947,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8203125,0.84375,0.796875,0.8131469979296067,GTZAN,meansvm,11.421052631578947,0.018873918221351,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.859375,0.8274682306940371,0.8910068426197458,0.8639705882352942,GTZAN,meansvm,11.421052631578947,0.041753189365604085,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8515625,0.8399014778325123,0.8738916256157635,0.8533115671641791,GTZAN,meansvm,11.421052631578947,0.09236708571873883,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8984375,0.8597262952101662,0.93841642228739,0.9023066485753052,GTZAN,meansvm,11.421052631578947,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.9375,0.9516129032258064,0.923264907135875,0.9379571248423708,GTZAN,meansvm,11.421052631578947,0.452035365636024,,RhythmData,0.925,0.85,1.0,0.9302325581395348,1
0.96875,0.9705882352941176,0.9705882352941176,0.9687194525904204,GTZAN,meansvm,11.421052631578947,1.0,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.4375,0.5,0.5,0.3043478260869565,GTZAN,meansvm,16.631578947368418,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,16.631578947368418,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,16.631578947368418,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,16.631578947368418,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,16.631578947368418,1.1721022975334791e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,16.631578947368418,2.5929437974046673e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.578125,0.703125,0.453125,0.4906417112299465,GTZAN,meansvm,16.631578947368418,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,2.8072162039411807e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.40625,0.5,0.5,0.2888888888888889,GTZAN,meansvm,16.631578947368418,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,16.631578947368418,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,16.631578947368418,6.723357536499334e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,1.487352107293512e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.40625,0.5,0.5,0.2888888888888889,GTZAN,meansvm,16.631578947368418,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.78125,0.84375,0.71875,0.7580419580419581,GTZAN,meansvm,16.631578947368418,7.278953843983159e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,16.631578947368418,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.4375,0.5,0.5,0.3043478260869565,GTZAN,meansvm,16.631578947368418,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.703125,0.8125,0.59375,0.6441558441558441,GTZAN,meansvm,16.631578947368418,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7265625,0.703125,0.75,0.7251173708920189,GTZAN,meansvm,16.631578947368418,0.0017433288221999908,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7421875,0.734375,0.75,0.7423506556580866,GTZAN,meansvm,16.631578947368418,0.003856620421163472,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.6796875,0.9428571428571428,0.43891625615763546,0.5574866310160428,GTZAN,meansvm,16.631578947368418,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8515625,0.796875,0.90625,0.8595258999122037,GTZAN,meansvm,16.631578947368418,0.018873918221351,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.7890625,0.7862745098039217,0.8068627450980392,0.7869565217391304,GTZAN,meansvm,16.631578947368418,0.041753189365604085,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8828125,0.8435972629521017,0.9222873900293256,0.8873303167420814,GTZAN,meansvm,16.631578947368418,0.09236708571873883,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.9140625,0.9081133919843598,0.9222873900293256,0.914903846153846,GTZAN,meansvm,16.631578947368418,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.953125,0.9687194525904204,0.9364613880742914,0.9515151515151516,GTZAN,meansvm,16.631578947368418,0.452035365636024,,RhythmData,0.9,0.8,1.0,0.9090909090909092,1
0.9609375,0.9861111111111112,0.9444444444444444,0.9618163054695562,GTZAN,meansvm,16.631578947368418,1.0,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.640625,1.0,0.28125,0.4353011329755516,GTZAN,meansvm,21.842105263157894,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,21.842105263157894,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,21.842105263157894,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,1.1721022975334791e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,21.842105263157894,2.5929437974046673e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,21.842105263157894,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,21.842105263157894,2.8072162039411807e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,21.842105263157894,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,21.842105263157894,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.328125,0.5,0.5,0.24705882352941175,GTZAN,meansvm,21.842105263157894,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,6.723357536499334e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,1.487352107293512e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,21.842105263157894,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,21.842105263157894,7.278953843983159e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,21.842105263157894,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7734375,0.75,0.796875,0.7836561171469059,GTZAN,meansvm,21.842105263157894,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.40625,0.5,0.5,0.2888888888888889,GTZAN,meansvm,21.842105263157894,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,21.842105263157894,0.0017433288221999908,,RhythmData,0.875,0.75,1.0,0.8888888888888891,1
0.6328125,0.8778103616813294,0.3963831867057674,0.4921602787456446,GTZAN,meansvm,21.842105263157894,0.003856620421163472,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.7109375,0.6993927125506073,0.7894736842105263,0.7205615942028986,GTZAN,meansvm,21.842105263157894,0.008531678524172814,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.8203125,0.765625,0.875,0.8293807641633728,GTZAN,meansvm,21.842105263157894,0.018873918221351,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.859375,0.7952101661779081,0.9193548387096776,0.8653007846556233,GTZAN,meansvm,21.842105263157894,0.041753189365604085,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.8984375,0.8809523809523809,0.9186507936507936,0.8959510357815441,GTZAN,meansvm,21.842105263157894,0.09236708571873883,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.9453125,0.953125,0.9375,0.944665012406948,GTZAN,meansvm,21.842105263157894,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561,1
0.9296875,0.9558823529411764,0.9019607843137256,0.9235717961914564,GTZAN,meansvm,21.842105263157894,0.452035365636024,,RhythmData,0.875,0.75,1.0,0.8888888888888891,1
0.9140625,0.9333333333333332,0.8931372549019607,0.9155944415851776,GTZAN,meansvm,21.842105263157894,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,27.052631578947373,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947373,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947373,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,27.052631578947373,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571,1
0.390625,0.5,0.5,0.2808988764044944,GTZAN,meansvm,27.052631578947373,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666,1
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,27.052631578947373,1.1721022975334791e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,2.5929437974046673e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809524,1
0.71875,0.734375,0.703125,0.7116517285531371,GTZAN,meansvm,27.052631578947373,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947373,2.8072162039411807e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7578125,0.75,0.765625,0.7594021215043394,GTZAN,meansvm,27.052631578947373,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.7265625,0.703125,0.75,0.7292555713608344,GTZAN,meansvm,27.052631578947373,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.765625,0.859375,0.671875,0.7407077014570324,GTZAN,meansvm,27.052631578947373,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,6.723357536499334e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,1.487352107293512e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947373,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947373,7.278953843983159e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234,1
